"Link Quality of Default Algorithm","Gain","algorithm","smoker","day","time","size" 
0.98898858075,1.00865979382,"ReOrdering"
0.983686786297,1.00787728027,"ReOrdering"
0.766204450177,1.10378321002,"ReOrdering"
0.974673202614,1.01592623638,"ReOrdering"
1.0,1.0,"ReOrdering"
0.979050736498,1.01638248078,"ReOrdering"
0.872340425532,1.10915099609,"ReOrdering"
0.753296044746,1.2695676111,"ReOrdering"
0.486354599675,1.74285610799,"ReOrdering"
0.88078817734,1.10178970917,"ReOrdering"
0.985294117647,1.00829187396,"ReOrdering"
0.340430739109,2.11849946927,"ReOrdering"
0.73875432526,1.12802498048,"ReOrdering"
0.999536500579,1.00046371435,"ReOrdering"
0.769398907104,1.21377840909,"ReOrdering"
1.0,1.0,"ReOrdering"
1.0,1.0,"ReOrdering"
0.883216663821,1.02333901628,"ReOrdering"
0.887438825449,1.10110294118,"ReOrdering"
0.999177631579,1.00082304527,"ReOrdering"
0.950396338972,1.04337142527,"ReOrdering"
0.902777777778,1.08597285068,"ReOrdering"
0.401683029453,1.75784084963,"ReOrdering"
0.994455929337,1.00364162686,"ReOrdering"
0.939455981281,1.05018985723,"ReOrdering"
0.595978441128,1.31617391304,"ReOrdering"
0.889443059019,1.09637569889,"ReOrdering"
0.46511627907,1.55357142857,"ReOrdering"
0.938723941883,1.04205463527,"ReOrdering"
1.0,1.0,"ReOrdering"
0.798281505728,1.19425935418,"ReOrdering"
0.853181076672,1.1137667304,"ReOrdering"
0.659679878049,1.40680392998,"ReOrdering"
0.819304383618,1.16210517453,"ReOrdering"
0.25641025641,2.15744680851,"ReOrdering"
0.669916717449,1.30914546254,"ReOrdering"
0.918590220898,1.06695025316,"ReOrdering"
0.941810344828,1.04612242774,"ReOrdering"
0.955081967213,1.03638860282,"ReOrdering"
0.610281923715,1.30543478261,"ReOrdering"
0.611502062606,1.30856442245,"ReOrdering"
0.997716150082,1.00032701112,"ReOrdering"
0.868870523416,1.12048192771,"ReOrdering"
0.805781758958,1.18696311268,"ReOrdering"
0.945573770492,1.04230235784,"ReOrdering"
0.899576271186,1.09138012247,"ReOrdering"
0.406408094435,1.13278008299,"ReOrdering"
0.52911745884,1.71366322548,"ReOrdering"
0.513680781759,1.67279644895,"ReOrdering"
0.973770491803,1.02525252525,"ReOrdering"
0.81542882405,1.16170906183,"ReOrdering"
0.958915298538,1.03702813598,"ReOrdering"
0.531065504639,1.58756248344,"ReOrdering"
